Orisa,Tank,
Ana,0,0
Ashe,1,0
Baptiste,1,1
Bastion,1,0
Brigitte,0,0
D.Va,0,0
Doomfist,0,1
Genji,0,-1
Hanzo,1,-1
Junkrat,1,-1
Lucio,0,0
Mccree,1,0 
Mei,1,1
Mercy,1,0
Moira,1,0
Orisa,-1,0
Pharah,0,0
Reaper,0,-1
Reinhardt,0,0
Roadhog,1,0
Sigma,0,0
Soldier 76,1,1
Sombra,0,0
Symmetra,0,-1
Torbjorn,1,1
Tracer,0,-1
Widowmaker,1,1
Winston,0,0
Wrecking Ball,0,0
Zarya,1,0
Zenyatta,1,0
